"","V1","V2","V3","V4","V5"
"30816",3,2,3,1,3
"30817",3,1,3,1,3
"30818",3,2,3,1,3
"30819",3,2,3,1,3
"30820",3,1,3,1,3
"30821",3,1,3,1,3
"30822",3,1,3,1,3
"30823",3,1,3,1,3
"30824",3,1,3,1,3
"30825",3,1,3,1,3
"30826",3,1,1,1,1
"30827",3,1,1,1,1
"30828",3,1,3,1,2
"30829",3,1,3,1,2
"30830",3,1,3,1,2
"30831",3,1,3,1,3
"30832",3,1,3,1,3
"30833",3,1,3,1,2
"30834",3,1,3,1,2
"30835",3,1,3,1,2
"30836",3,1,3,1,2
"30837",3,1,3,1,2
"30838",3,1,3,1,3
"30839",3,1,3,1,3
"30840",3,1,3,1,3
"30841",3,1,3,1,3
"30842",3,1,3,1,3
"30843",3,2,3,1,3
"30844",3,1,3,1,3
"30845",3,2,3,1,3
"30846",3,2,3,1,2
"30847",3,2,3,1,2
"30848",1,1,1,1,1
"30849",1,1,1,1,1
"30850",1,1,1,1,1
"30851",2,1,3,1,3
"30852",2,1,3,1,3
"30853",2,1,3,1,3
"30854",2,1,1,1,1
"30855",2,1,1,1,1
"30856",2,1,1,1,1
"30857",2,1,3,1,3
"30858",2,2,3,1,3
"30859",3,1,3,1,3
"30860",3,2,3,1,3
"30861",3,1,3,1,2
"30862",3,1,3,1,2
"30863",3,1,3,1,2
"30864",3,2,3,1,2
"30865",3,2,3,1,2
"30866",3,2,3,1,2
"30867",3,2,3,1,2
"30868",3,1,1,1,1
"30869",3,1,1,1,1
"30870",3,1,1,1,1
"30871",2,1,2,2,2
"30872",2,1,1,1,1
"30873",2,1,1,1,1
"30874",2,1,1,1,1
"30875",2,1,1,1,1
"30876",2,1,2,1,1
"30877",2,1,2,2,1
"30878",2,1,2,2,1
"30879",2,1,2,2,1
"30880",2,1,1,1,1
"30881",2,1,1,1,1
"30882",2,1,1,1,1
"30883",2,1,2,1,1
"30884",2,1,2,1,1
"30885",2,1,2,1,1
"30886",2,1,1,1,1
"30887",2,1,1,1,1
"30888",2,1,1,1,1
"30889",2,1,1,1,1
"30890",2,1,1,1,1
"30891",2,1,2,2,1
"30892",2,1,1,2,2
"30893",2,1,2,2,1
"30894",2,1,1,1,1
"30895",2,1,1,1,1
"30896",2,1,1,2,1
"30897",2,1,2,2,2
"30898",2,1,1,1,1
"30899",2,1,1,1,1
"30900",2,1,1,1,1
"30901",2,1,1,1,1
"30902",2,1,1,1,1
"30903",2,1,1,1,1
"30904",2,1,2,1,1
"30905",2,1,1,1,1
"30906",2,1,2,2,1
"30907",2,1,1,1,1
"30908",2,1,1,1,1
"30909",2,1,2,1,1
"30910",2,1,1,1,1
"30911",2,1,2,1,1
"30912",2,1,1,1,1
"30913",3,1,1,2,1
"30914",3,1,2,2,1
"30915",3,1,2,2,1
"30916",3,1,2,2,1
"30917",3,1,2,2,1
"30918",3,1,2,2,1
"30919",3,1,2,2,1
"30920",3,1,2,2,1
"30921",1,1,1,1,1
"30922",1,1,1,1,1
"30923",1,1,1,1,1
"30924",1,1,1,1,1
"30925",1,1,1,1,1
"30926",1,1,1,1,1
"30927",1,1,1,1,1
"30928",1,1,1,1,1
"30929",1,1,1,1,1
"30930",1,1,1,1,1
"30931",1,1,1,1,1
"30932",1,1,1,1,1
"30933",1,1,1,1,1
"30934",1,1,1,1,1
"30935",1,1,1,1,1
"30936",1,1,1,1,1
"30937",1,1,1,1,1
"30938",1,1,1,1,1
"30939",1,1,1,1,1
"30940",1,1,1,1,1
"30941",1,1,1,1,1
"30942",1,1,1,1,1
"30943",1,1,1,1,1
"30944",1,1,1,1,1
"30945",1,1,1,1,1
"30946",1,1,1,1,1
"30947",1,1,1,1,1
"30948",1,1,1,1,1
"30949",2,1,1,1,1
"30950",2,1,1,1,1
"30951",2,1,1,1,1
"30952",2,1,1,1,1
"30953",2,1,1,1,1
"30954",2,1,1,1,1
"30955",2,1,1,1,1
"30956",2,1,1,1,1
"30957",2,1,1,1,1
"30958",2,1,1,1,1
"30959",1,1,1,1,1
"30960",2,1,1,1,1
"30961",2,1,1,1,1
"30962",2,1,1,1,1
"30963",2,1,1,1,1
"30964",2,1,1,1,1
"30965",2,1,2,1,1
"30966",1,1,1,1,1
"30967",1,1,1,1,1
"30968",2,1,1,1,1
"30969",2,1,1,1,1
"30970",2,1,1,2,1
"30971",1,1,1,1,1
"30972",2,1,1,1,1
"30973",1,1,1,1,1
"30974",2,1,1,1,1
"30975",1,1,1,1,1
"30976",1,1,1,1,1
"30977",2,1,1,1,1
"30978",2,1,1,1,1
"30979",2,1,2,1,1
"30980",1,1,1,1,1
"30981",1,1,1,1,1
"30982",1,1,1,1,1
"30983",3,1,1,1,1
"30984",3,1,1,1,1
"30985",3,1,1,1,2
"30986",3,1,1,1,1
"30987",1,1,1,1,1
"30988",1,1,1,1,1
"30989",1,1,1,1,1
"30990",2,1,1,1,2
"30991",2,1,1,1,2
"30992",2,1,1,1,1
"30993",2,1,1,1,1
"30994",3,1,1,1,1
"30995",3,1,1,1,1
"30996",2,1,1,1,1
"30997",2,1,1,1,1
"30998",2,1,1,1,1
"30999",2,1,1,1,1
"31000",1,1,1,1,1
"31001",1,1,1,1,1
"31002",1,1,1,1,1
"31003",1,1,1,1,1
"31004",1,1,1,1,1
"31005",2,1,1,1,1
"31006",2,1,2,2,1
"31007",2,1,1,2,2
"31008",2,1,2,2,1
"31009",1,1,2,1,1
"31010",1,1,1,1,1
"31011",2,1,1,2,1
"31012",2,1,2,1,2
"31013",2,1,1,1,1
"31014",3,1,1,1,2
"31015",3,1,1,1,1
"31016",3,2,3,1,1
"31017",1,1,1,1,1
"31018",1,1,1,1,1
"31019",1,1,1,1,1
"31020",1,1,2,1,1
"31021",1,1,1,1,1
"31022",2,1,3,2,1
"31023",3,1,1,1,1
"31024",3,1,3,1,1
"31025",3,1,3,1,2
"31026",3,1,3,1,3
"31027",3,1,3,1,2
"31028",1,1,3,1,1
"31029",1,1,1,1,1
"31030",1,1,1,1,1
"31031",1,1,1,1,1
"31032",1,1,1,1,1
"31033",1,1,1,1,1
"31034",1,1,1,1,1
"31035",1,1,1,1,1
"31036",1,1,1,1,1
"31037",1,1,1,1,1
"31038",1,1,1,1,1
"31039",1,1,1,1,1
"31040",1,1,1,1,1
"31041",1,1,1,1,1
"31042",1,1,1,1,1
"31043",1,1,1,1,1
"31044",1,1,1,1,1
"31045",1,1,1,1,1
"31046",1,1,1,1,1
"31047",1,1,1,1,1
"31048",1,1,1,1,1
"31049",1,1,1,1,1
"31050",2,1,2,1,2
"31051",2,2,2,1,2
"31052",2,1,3,1,2
"31053",3,1,3,1,3
"31054",3,1,3,1,3
"31055",3,1,3,1,3
"31056",3,1,3,1,3
"31057",3,1,3,1,1
"31058",3,1,3,1,2
"31059",3,1,1,1,1
"31060",2,1,1,1,1
"31061",2,1,1,1,1
"31062",2,1,1,1,1
"31063",2,1,2,1,1
"31064",2,1,2,1,1
"31065",2,1,2,1,1
"31066",2,1,2,1,1
"31067",2,1,1,1,1
"31068",2,1,1,2,1
"31069",2,1,3,1,1
"31070",3,1,3,1,2
"31071",3,1,3,1,2
"31072",3,1,3,1,2
"31073",3,2,3,1,2
"31074",3,1,3,1,2
"31075",3,1,4,1,3
"31076",3,2,3,1,3
"31077",3,1,3,1,3
"31078",3,1,3,1,3
"31079",3,1,3,1,3
"31080",3,1,3,1,3
"31081",3,2,3,1,3
"31082",3,1,3,1,3
"31083",3,1,3,1,1
"31084",3,1,3,1,1
"31085",3,1,3,1,2
"31086",3,1,3,1,2
"31087",3,1,3,1,2
"31088",3,1,3,1,2
"31089",3,1,3,1,2
"31090",3,1,3,1,2
"31091",3,1,3,1,2
"31092",3,2,3,1,2
"31093",3,1,3,1,2
"31094",3,2,3,1,2
"31095",3,2,3,1,2
"31096",3,1,3,1,2
"31097",3,1,3,1,2
"31098",3,1,3,1,3
"31099",3,1,3,1,1
"31100",3,1,3,1,3
"31101",3,1,3,1,3
"31102",3,1,3,1,3
"31103",3,1,3,1,3
"31104",3,1,3,1,3
"31105",3,1,3,1,3
"31106",3,1,3,1,2
"31107",3,2,3,1,2
"31108",1,1,1,1,1
"31109",1,1,1,1,1
"31110",1,1,1,1,1
"31111",1,1,1,1,1
"31112",1,1,1,1,1
"31113",2,2,3,1,3
"31114",2,1,1,1,1
"31115",2,1,1,1,1
"31116",2,1,3,1,3
"31117",2,1,3,1,3
"31118",1,1,3,1,1
"31119",3,1,3,1,2
"31120",3,1,3,1,2
"31121",3,1,3,1,2
"31122",3,1,3,1,2
"31123",3,1,3,1,3
"31124",3,1,3,1,3
"31125",3,1,3,1,3
"31126",3,1,3,1,3
"31127",3,1,3,1,3
"31128",3,1,3,1,1
"31129",3,1,3,1,1
"31130",3,1,1,1,1
"31131",2,1,2,2,1
"31132",2,1,2,1,1
"31133",2,1,1,1,1
"31134",2,1,2,1,1
"31135",2,1,2,1,1
"31136",2,1,2,2,1
"31137",2,1,2,1,1
"31138",2,1,2,1,1
"31139",2,1,2,1,1
"31140",2,1,2,1,1
"31141",2,1,2,1,1
"31142",2,1,2,1,1
"31143",2,1,2,2,1
"31144",2,1,2,1,1
"31145",2,1,2,2,1
"31146",2,1,2,1,1
"31147",2,1,2,1,1
"31148",2,1,1,1,1
"31149",2,1,1,1,1
"31150",2,1,1,1,1
"31151",2,1,2,2,2
"31152",2,1,2,2,1
"31153",2,1,2,2,1
"31154",2,1,2,2,1
"31155",2,1,1,1,1
"31156",2,1,1,1,1
"31157",2,1,1,1,1
"31158",2,1,1,1,1
"31159",2,1,1,1,1
"31160",2,1,2,2,1
"31161",2,1,1,2,1
"31162",2,1,1,1,1
"31163",2,1,1,1,1
"31164",2,1,1,1,1
"31165",2,1,1,1,1
"31166",2,1,2,1,1
"31167",2,1,1,1,1
"31168",2,1,1,1,1
"31169",2,1,1,1,1
"31170",2,1,1,1,1
"31171",2,1,1,1,1
"31172",3,1,1,1,1
"31173",3,1,1,1,1
"31174",3,1,1,1,1
"31175",3,1,2,2,1
"31176",3,1,2,2,1
"31177",3,1,2,2,1
"31178",3,1,2,2,1
"31179",3,1,2,2,1
"31180",3,1,2,1,1
"31181",3,1,2,1,1
"31182",1,1,1,1,1
"31183",1,1,1,1,1
"31184",1,1,1,1,1
"31185",1,1,1,1,1
"31186",1,1,1,1,1
"31187",1,1,1,1,1
"31188",1,1,1,1,1
"31189",1,1,1,1,1
"31190",1,1,1,1,1
"31191",1,1,1,1,1
"31192",1,1,1,1,1
"31193",1,1,1,1,1
"31194",1,1,1,1,1
"31195",1,1,1,1,1
"31196",1,1,1,1,1
"31197",1,1,1,1,1
"31198",1,1,1,1,1
"31199",1,1,1,1,1
"31200",1,1,1,1,1
"31201",1,1,1,1,1
"31202",1,1,1,1,1
"31203",1,1,1,1,1
"31204",1,1,1,1,1
"31205",1,1,1,1,1
"31206",1,1,1,1,1
"31207",1,1,1,1,1
"31208",1,1,1,1,1
"31209",1,1,1,1,1
"31210",2,1,1,1,1
"31211",2,1,1,1,1
"31212",2,1,1,1,1
"31213",2,1,1,1,1
"31214",2,1,1,1,1
"31215",2,1,1,1,1
"31216",2,1,1,1,1
"31217",2,1,1,1,1
"31218",2,1,1,1,1
"31219",1,1,1,1,1
"31220",1,1,1,1,1
"31221",1,1,1,2,1
"31222",1,1,1,1,1
"31223",1,1,1,1,1
"31224",1,1,1,1,1
"31225",2,1,1,1,1
"31226",1,1,1,1,1
"31227",2,1,1,1,1
"31228",1,1,1,1,1
"31229",1,1,1,1,1
"31230",1,1,1,1,1
"31231",2,1,1,2,1
"31232",1,1,1,1,1
"31233",2,1,1,1,1
"31234",1,1,1,1,1
"31235",1,1,1,1,1
"31236",2,1,1,1,1
"31237",2,1,1,1,1
"31238",2,1,1,1,1
"31239",2,1,1,1,1
"31240",2,1,1,1,1
"31241",2,1,2,1,1
"31242",3,1,2,1,1
"31243",3,1,1,1,1
"31244",3,1,1,1,1
"31245",3,1,1,1,1
"31246",3,1,1,1,1
"31247",3,1,2,1,1
"31248",1,1,1,1,1
"31249",1,1,1,1,1
"31250",2,1,2,1,1
"31251",2,1,1,1,1
"31252",2,1,1,1,1
"31253",2,1,3,1,1
"31254",2,1,1,1,2
"31255",2,1,1,1,1
"31256",2,1,1,1,1
"31257",3,1,2,1,1
"31258",2,1,1,1,1
"31259",2,1,1,1,1
"31260",1,1,1,1,1
"31261",1,1,1,1,1
"31262",1,1,1,1,1
"31263",1,1,1,1,1
"31264",1,1,1,1,1
"31265",2,1,1,1,1
"31266",2,1,2,1,2
"31267",1,1,2,1,1
"31268",1,1,2,1,1
"31269",1,1,1,1,1
"31270",2,1,1,1,1
"31271",2,1,1,1,1
"31272",2,1,1,1,1
"31273",3,1,1,1,2
"31274",3,1,3,1,1
"31275",3,1,3,1,2
"31276",3,1,3,1,2
"31277",3,1,1,1,1
"31278",1,1,1,1,1
"31279",1,1,1,1,1
"31280",1,1,1,1,1
"31281",2,1,1,1,1
"31282",1,1,1,1,1
"31283",1,1,1,1,1
"31284",1,1,1,1,1
"31285",3,1,3,1,1
"31286",3,1,3,1,3
"31287",3,1,3,1,3
"31288",3,1,3,1,2
"31289",1,1,1,1,2
"31290",1,1,1,1,1
"31291",1,1,1,1,1
"31292",1,1,1,1,1
"31293",1,1,1,1,1
"31294",1,1,1,1,1
"31295",1,1,1,1,1
"31296",1,1,1,1,1
"31297",1,1,1,1,1
"31298",1,1,1,1,1
"31299",1,1,1,1,1
"31300",1,1,1,1,1
"31301",1,1,1,1,1
"31302",1,1,1,1,1
"31303",1,1,1,1,1
"31304",1,1,1,1,1
"31305",1,1,1,1,1
"31306",1,1,1,1,1
"31307",1,1,1,1,1
"31308",1,1,1,1,1
"31309",1,1,1,1,1
"31310",2,1,1,1,1
"31311",2,1,3,1,2
"31312",3,1,3,1,2
"31313",3,1,3,1,2
"31314",3,1,3,1,3
"31315",3,1,3,1,3
"31316",3,2,3,1,3
"31317",3,1,3,1,1
"31318",3,1,3,1,1
"31319",3,1,3,1,1
"31320",2,1,1,1,1
"31321",2,1,1,1,1
"31322",2,1,2,1,1
"31323",2,1,2,2,1
"31324",1,1,1,1,1
"31325",2,1,2,2,1
"31326",2,1,1,1,1
"31327",2,1,2,1,1
"31328",2,1,1,1,1
"31329",2,1,3,1,1
"31330",2,1,1,1,1
"31331",3,1,3,1,2
"31332",3,2,3,1,2
"31333",3,1,3,1,2
"31334",3,1,4,1,2
"31335",3,1,3,1,3
"31336",3,1,3,1,3
"31337",3,1,3,1,3
"31338",3,2,3,1,3
"31339",3,1,3,1,3
"31340",3,1,3,1,3
"31341",3,1,3,1,3
"31342",3,1,3,1,3
"31343",3,1,3,1,1
"31344",3,1,3,1,1
"31345",3,1,3,1,1
"31346",3,1,3,1,2
"31347",3,1,3,1,2
"31348",3,1,3,1,2
"31349",3,1,3,1,2
"31350",3,1,3,1,2
"31351",3,1,3,1,2
"31352",3,1,3,1,2
"31353",3,1,3,1,2
"31354",3,1,3,1,2
"31355",3,2,3,1,2
"31356",3,1,3,1,2
"31357",3,1,3,1,2
"31358",3,1,1,1,2
"31359",3,1,1,1,1
"31360",3,1,1,1,1
"31361",3,1,3,1,3
"31362",3,1,3,1,3
"31363",3,1,3,1,3
"31364",3,1,3,1,3
"31365",3,1,3,1,1
"31366",3,1,3,1,1
"31367",3,1,3,1,2
"31368",3,1,3,1,2
"31369",3,1,3,1,2
"31370",1,1,1,1,1
"31371",1,1,1,1,1
"31372",1,1,1,1,1
"31373",3,1,3,1,3
"31374",3,1,3,1,3
"31375",2,1,3,1,3
"31376",2,1,1,1,3
"31377",2,1,3,1,3
"31378",1,1,1,1,1
"31379",1,1,1,1,1
"31380",1,1,1,1,1
"31381",3,1,3,1,2
"31382",3,1,3,1,3
"31383",3,1,3,1,3
"31384",3,1,3,1,3
"31385",3,1,3,1,3
"31386",3,1,3,1,3
"31387",3,1,3,1,3
"31388",3,1,3,1,1
"31389",3,1,3,1,1
"31390",3,1,3,2,2
"31391",2,1,2,1,2
"31392",2,1,2,1,2
"31393",2,1,2,1,1
"31394",2,1,2,1,1
"31395",2,1,2,1,1
"31396",2,1,2,2,1
"31397",2,1,1,1,1
"31398",2,1,1,1,1
"31399",2,1,2,2,1
"31400",2,1,2,2,1
"31401",2,1,2,1,1
"31402",2,2,2,1,1
"31403",2,1,2,1,1
"31404",2,1,2,1,1
"31405",2,1,2,1,1
"31406",2,1,2,1,1
"31407",2,1,2,2,1
"31408",2,1,2,1,1
"31409",2,1,1,1,1
"31410",2,1,2,2,1
"31411",2,1,2,2,1
"31412",2,1,2,2,1
"31413",2,1,2,2,1
"31414",2,1,2,1,1
"31415",2,1,1,1,1
"31416",2,1,2,2,1
"31417",2,1,2,1,1
"31418",2,1,1,1,1
"31419",2,1,1,1,1
"31420",2,1,1,1,1
"31421",2,1,1,1,1
"31422",2,1,1,2,1
"31423",2,1,1,1,1
"31424",2,1,1,1,1
"31425",2,1,1,1,1
"31426",2,1,2,2,1
"31427",2,1,1,1,1
"31428",2,1,1,2,1
"31429",2,1,1,1,1
"31430",2,1,1,2,2
"31431",2,1,1,1,1
"31432",3,1,1,1,1
"31433",3,1,1,1,1
"31434",3,1,1,1,1
"31435",3,1,2,2,1
"31436",3,1,2,2,2
"31437",3,1,2,2,1
"31438",3,1,2,2,1
"31439",3,1,2,1,1
"31440",3,1,2,1,2
"31441",3,1,1,1,1
"31442",1,1,1,1,1
"31443",1,1,1,1,1
"31444",1,1,1,1,1
"31445",1,1,1,1,1
"31446",1,1,1,1,1
"31447",1,1,1,1,1
"31448",1,1,1,1,1
"31449",1,1,1,1,1
"31450",1,1,1,1,1
"31451",1,1,1,1,1
"31452",1,1,1,1,1
"31453",1,1,1,1,1
"31454",1,1,1,1,1
"31455",1,1,1,1,1
"31456",1,1,1,1,1
"31457",1,1,1,1,1
"31458",1,1,1,1,1
"31459",1,1,1,1,1
"31460",1,1,1,1,1
"31461",1,1,1,1,1
"31462",1,1,1,1,1
"31463",1,1,1,1,1
"31464",1,1,1,1,1
"31465",1,1,1,1,1
"31466",1,1,1,1,1
"31467",1,1,1,1,1
"31468",1,1,1,1,1
"31469",1,1,1,1,1
"31470",2,1,1,1,1
"31471",2,1,1,1,1
"31472",2,1,1,1,1
"31473",2,1,1,1,1
"31474",2,1,1,1,1
"31475",2,1,1,1,1
"31476",2,1,1,1,1
"31477",1,1,1,1,1
"31478",1,1,1,1,1
"31479",1,1,1,1,1
"31480",2,1,1,1,1
"31481",1,1,1,2,1
"31482",2,1,1,1,1
"31483",1,1,1,1,1
"31484",1,1,1,1,1
"31485",1,1,1,2,1
"31486",1,1,1,1,1
"31487",2,1,1,1,1
"31488",1,1,1,2,1
"31489",1,1,1,1,1
"31490",2,1,1,1,1
"31491",2,1,1,1,1
"31492",1,1,1,1,1
"31493",1,1,1,1,1
"31494",2,1,1,1,1
"31495",2,1,1,1,1
"31496",2,1,1,1,1
"31497",2,1,1,1,1
"31498",2,1,2,2,1
"31499",2,1,1,1,1
"31500",2,1,1,1,1
"31501",2,1,1,1,1
"31502",3,1,2,1,3
"31503",3,1,2,1,1
"31504",3,1,1,1,1
"31505",3,1,1,1,1
"31506",3,1,2,1,3
"31507",1,1,1,1,1
"31508",1,1,1,1,1
"31509",1,1,1,1,1
"31510",2,1,2,1,1
"31511",2,1,1,1,1
"31512",2,1,3,2,2
"31513",2,1,3,1,1
"31514",2,1,1,1,1
"31515",2,1,2,1,1
"31516",2,1,1,1,1
"31517",2,1,1,1,1
"31518",2,1,1,1,1
"31519",2,1,1,1,1
"31520",2,1,1,1,1
"31521",1,1,1,1,1
"31522",1,1,2,1,1
"31523",2,1,1,1,1
"31524",2,1,2,1,1
"31525",2,1,1,1,1
"31526",1,1,1,1,1
"31527",1,1,2,1,1
"31528",1,1,1,1,1
"31529",1,1,1,1,1
"31530",2,1,1,1,2
"31531",2,1,3,1,2
"31532",2,1,1,1,1
"31533",3,1,3,1,2
"31534",3,1,3,1,2
"31535",3,1,3,1,2
"31536",3,1,3,1,2
"31537",3,1,3,1,1
"31538",3,1,1,1,1
"31539",3,1,1,1,1
"31540",1,1,2,1,1
"31541",1,1,1,1,1
"31542",1,1,1,1,1
"31543",1,1,1,1,1
"31544",1,1,1,1,1
"31545",3,1,3,1,2
"31546",3,1,3,1,1
"31547",3,1,3,1,3
"31548",3,1,3,1,2
"31549",3,1,3,1,1
"31550",3,1,1,1,1
"31551",1,1,1,1,1
"31552",1,1,1,1,1
"31553",1,1,1,1,1
"31554",1,1,1,1,1
"31555",1,1,1,1,1
"31556",1,1,1,1,1
"31557",1,1,1,1,1
"31558",1,1,1,1,1
"31559",1,1,1,1,1
"31560",1,1,1,1,1
"31561",1,1,1,1,1
"31562",1,1,1,1,1
"31563",1,1,1,1,1
"31564",1,1,1,1,1
"31565",1,1,1,1,1
"31566",1,1,1,1,1
"31567",1,1,1,1,1
"31568",1,1,1,1,1
"31569",1,1,1,1,1
"31570",3,1,3,1,3
"31571",3,1,3,1,3
"31572",3,1,3,1,2
"31573",3,1,3,1,2
"31574",3,1,3,1,2
"31575",3,2,3,1,2
"31576",3,1,3,1,2
"31577",3,1,3,1,1
"31578",3,1,3,1,1
"31579",3,1,3,1,2
"31580",2,1,1,1,1
"31581",2,1,1,1,1
"31582",2,1,1,1,1
"31583",1,1,1,1,1
"31584",1,1,2,2,1
"31585",1,1,1,1,1
"31586",2,1,2,2,1
"31587",2,1,1,1,1
"31588",2,1,1,1,1
"31589",2,1,1,1,1
"31590",2,1,1,1,1
"31591",2,1,3,1,2
"31592",3,1,3,1,2
"31593",3,1,3,1,2
"31594",3,1,3,1,3
"31595",3,1,3,1,3
"31596",3,2,3,1,3
"31597",3,1,3,1,3
"31598",3,1,3,1,3
"31599",3,1,3,1,3
"31600",3,1,3,1,3
"31601",3,1,3,1,3
"31602",3,1,3,1,3
"31603",3,1,3,1,3
"31604",3,1,3,1,2
"31605",3,1,3,1,2
"31606",3,1,3,1,2
"31607",3,1,3,1,2
"31608",3,1,3,1,2
"31609",3,1,3,1,2
"31610",3,1,3,1,2
"31611",2,1,3,1,2
"31612",2,1,2,1,2
"31613",2,1,2,1,2
"31614",2,1,3,1,2
"31615",3,1,3,1,1
"31616",3,1,1,1,2
"31617",3,1,1,1,1
"31618",3,1,1,1,1
"31619",2,1,1,1,1
"31620",2,1,2,1,2
"31621",2,1,2,1,1
"31622",2,1,3,1,1
"31623",3,1,3,1,2
"31624",3,1,3,1,2
"31625",3,1,3,1,2
"31626",3,1,3,1,1
"31627",3,1,3,1,1
"31628",3,2,3,1,2
"31629",3,1,3,1,2
"31630",1,1,1,1,1
"31631",1,1,1,1,1
"31632",3,2,3,1,3
"31633",3,1,3,1,1
"31634",3,1,3,1,3
"31635",3,1,3,1,3
"31636",2,1,3,1,3
"31637",1,1,1,1,1
"31638",1,1,1,1,1
"31639",1,1,1,1,1
"31640",1,1,1,1,1
"31641",1,1,1,1,1
"31642",3,1,3,1,3
"31643",3,1,3,1,3
"31644",3,1,3,1,3
"31645",3,2,3,1,3
"31646",3,1,3,1,3
"31647",3,2,3,1,3
"31648",3,1,3,1,3
"31649",3,1,3,1,2
"31650",3,1,3,1,2
"31651",3,1,3,1,2
"31652",2,1,2,1,1
"31653",2,1,1,1,1
"31654",2,1,2,2,1
"31655",2,1,2,2,1
"31656",2,1,1,1,1
"31657",2,1,1,1,1
"31658",2,1,1,1,1
"31659",2,1,1,1,1
"31660",2,1,2,2,1
"31661",2,1,2,1,1
"31662",2,1,2,1,1
"31663",2,1,2,1,1
"31664",2,1,2,2,2
"31665",2,1,2,1,1
"31666",2,1,2,2,1
"31667",2,1,2,1,1
"31668",2,1,1,1,1
"31669",2,1,2,2,1
"31670",2,1,1,2,1
"31671",2,1,2,2,1
"31672",2,1,2,2,1
"31673",2,1,2,2,1
"31674",2,1,2,1,1
"31675",2,1,2,1,1
"31676",2,1,2,1,1
"31677",2,1,2,2,1
"31678",2,1,1,1,1
"31679",2,1,1,1,1
"31680",2,1,2,1,1
"31681",2,1,2,1,1
"31682",2,1,2,2,1
"31683",2,1,2,2,1
"31684",2,1,1,1,1
"31685",2,1,1,1,1
"31686",2,1,1,2,1
"31687",2,1,2,1,1
"31688",2,1,1,1,1
"31689",2,1,1,2,1
"31690",2,1,1,1,1
"31691",2,1,2,1,1
"31692",2,1,1,1,1
"31693",2,1,2,2,1
"31694",3,1,1,1,1
"31695",3,1,1,2,1
"31696",3,1,2,2,1
"31697",3,1,2,2,1
"31698",3,1,2,2,2
"31699",3,1,2,2,1
"31700",3,1,2,2,2
"31701",3,1,2,2,1
"31702",3,1,1,1,1
"31703",1,1,1,1,1
"31704",1,1,1,1,1
"31705",1,1,1,1,1
"31706",1,1,1,1,1
"31707",1,1,1,1,1
"31708",1,1,1,1,1
"31709",1,1,1,1,1
"31710",1,1,1,1,1
"31711",1,1,1,1,1
"31712",1,1,1,1,1
"31713",1,1,1,1,1
"31714",1,1,1,1,1
"31715",1,1,1,1,1
"31716",1,1,1,1,1
"31717",1,1,1,1,1
"31718",1,1,1,1,1
"31719",1,1,1,1,1
"31720",1,1,1,1,1
"31721",1,1,1,1,1
"31722",1,1,1,1,1
"31723",1,1,1,1,1
"31724",1,1,1,1,1
"31725",1,1,1,1,1
"31726",1,1,1,1,1
"31727",1,1,1,1,1
"31728",1,1,1,1,1
"31729",1,1,1,1,1
"31730",2,1,1,1,1
"31731",2,1,1,1,1
"31732",2,1,1,1,1
"31733",2,1,1,1,1
"31734",2,1,1,1,1
"31735",2,1,1,1,1
"31736",2,1,1,1,1
"31737",1,1,1,1,1
"31738",1,1,1,1,1
"31739",1,1,1,1,1
"31740",1,1,1,1,1
"31741",1,1,1,1,1
"31742",1,1,1,1,1
"31743",1,1,1,1,1
"31744",1,1,1,1,1
"31745",1,1,1,1,1
"31746",2,1,1,1,1
"31747",2,1,1,1,1
"31748",1,1,1,1,1
"31749",1,1,1,1,1
"31750",1,1,1,1,1
"31751",1,1,1,1,1
"31752",1,1,1,1,1
"31753",2,1,1,1,1
"31754",2,1,1,1,1
"31755",2,1,1,1,1
"31756",1,1,2,2,1
"31757",2,1,1,1,1
"31758",2,1,1,1,1
"31759",2,1,1,1,1
"31760",2,1,1,1,1
"31761",2,1,2,1,1
"31762",3,1,2,1,1
"31763",3,1,1,1,1
"31764",3,1,1,1,3
"31765",3,1,4,1,1
"31766",3,1,1,1,1
"31767",3,1,1,1,1
"31768",1,1,1,1,1
"31769",3,1,1,1,1
"31770",1,1,1,1,1
"31771",2,1,1,1,1
"31772",2,1,1,1,1
"31773",2,1,1,1,1
"31774",2,1,1,1,1
"31775",2,1,2,1,1
"31776",2,1,1,1,1
"31777",2,1,1,1,1
"31778",1,1,1,1,1
"31779",1,1,1,1,1
"31780",1,1,1,1,1
"31781",1,1,1,1,1
"31782",2,1,1,1,1
"31783",2,1,1,1,1
"31784",2,1,1,1,1
"31785",2,1,1,1,1
"31786",1,1,1,1,1
"31787",1,1,2,1,1
"31788",2,1,1,1,1
"31789",2,1,1,1,1
"31790",2,1,1,1,2
"31791",2,1,3,1,2
"31792",3,2,3,1,2
"31793",3,1,3,1,2
"31794",3,1,3,1,2
"31795",3,1,3,1,2
"31796",3,1,3,1,2
"31797",3,1,3,1,2
"31798",3,1,1,1,1
"31799",1,1,1,1,1
"31800",1,1,1,1,1
"31801",2,1,1,1,1
"31802",2,1,1,1,1
"31803",1,1,1,1,1
"31804",2,1,1,1,1
"31805",2,1,3,1,1
"31806",3,1,3,1,2
"31807",3,1,3,1,2
"31808",3,1,3,1,2
"31809",3,1,3,1,2
"31810",1,1,1,1,1
"31811",1,1,1,1,1
"31812",1,1,1,1,1
"31813",1,1,1,1,1
