Formula	Mass	Initial estimation	Number of pixels	Assigned
C40H77O9P	771.49422755819	3.2997198262825246e-07	52	True
C33H60NO12P	732.3490198744	4.655221120692442e-08	5	True
C43H77O8P	791.49931293799	8.475246035190936e-07	109	True
C40H77NO10	770.51845418399	8.603140304847709e-08	28	True
C33H59O16P	781.31777931873	3.2275438315254966e-08	3	True
C33H60NO11P	716.3541052542	2.347390738658663e-06	131	True
C43H73O10P	819.45784204931	1.76186937586541e-06	173	True
C45H85O10P	855.5517424365501	1.3632835279519899e-11	1	False
C40H75NO8	736.51297487905	2.179140612509887e-08	2	True
C46H95O9P	861.6350781390499	0.0	0	False
C39H74NO8P	754.47891184538	1.5384218380948718e-05	1248	True
C46H91NO4	760.65851691457	0.0	0	False
C46H78NO8P	842.5102119744599	3.6341994810448525e-06	330	True
C39H71O10P	769.44219198477	0.0	0	False
C46H86NO10P	882.56264147302	0.0	0	False
C35H62NO11P	742.36975531874	6.84511246871409e-08	8	True
C32H55O15P	749.29156456945	2.6136208663585946e-08	3	True
C46H83O8P	833.54626313161	-1.0153218107716616e-12	0	False
C47H89O10P	883.58304256563	0.0	0	False
C34H61O13P	747.3486855226699	0.0	0	False
C44H85O8P	811.56191319615	7.82982539792691e-09	2	True
C43H87NO3	704.63230216529	0.0	0	False
C45H76NO6P	796.5047326695201	1.7292869111497907e-08	2	True
C43H79O10P	825.5047922429301	1.387188213662309e-05	813	True
C40H77O8P	755.49931293799	2.534671889364458e-06	269	True
C44H82NO11P	870.52625596414	1.189868849204896e-08	2	True
C41H78NO8P	782.5102119744599	0.0006105823158628819	17949	True
C30H55O14P	709.29664994925	1.5258463609240461e-07	18	True
C53H105NO5	874.76298198655	0.0	0	False
C34H59O15P	777.32286469853	6.1740688266220586e-09	1	True
C38H67O10P	753.41089185569	3.7704224021975053e-06	288	True
C40H75O8P	753.4836628734499	2.687324367357087e-05	2371	True
C35H68NO9P	716.42687627196	0.00039477684832537414	14770	True
C47H87NO9	848.60178988649	0.0	0	False
C43H75O8P	789.4836628734499	0.0014504216709740525	24622	True
C46H76NO7P	824.49964728972	1.4635667671176821e-05	695	True
C41H69O13P	839.41128578083	0.0	0	False
C44H86NO6P	794.58298299222	5.6851374350158585e-06	327	True
C41H78NO7P	766.5152973542599	0.0001891088569503805	6440	True
C37H73O8P	715.46801280891	3.230533428674909e-07	46	True
C32H61O17P	787.32834400347	5.771975689639664e-08	4	True
C48H88NO9P	892.58337691736	4.019786904997601e-07	40	True
C33H63O17P	801.34399406801	4.004425147482402e-08	4	True
C46H82NO10P	878.5313413439401	4.250942407078763e-06	324	True
C48H81O10P	887.52044230747	0.0	0	False
C33H57NO13	714.34669739919	4.903776490175964e-08	6	True
C38H72NO7P	724.46834716064	6.555843187360735e-05	3528	True
C41H82NO7P	770.5465974833401	8.281985782159759e-07	135	True
C34H63O17P	813.34399406801	3.071132583117477e-08	3	True
C37H75O9P	733.4785774936499	1.1810979762443615e-08	1	True
C44H78NO9P	834.5051265946599	6.199678737820817e-08	7	True
C39H70NO8P	750.4476117163	6.653036809285378e-09	1	True
C47H90NO10P	898.5939416021	6.557111269261743e-09	8	True
C42H81NO4	702.58026659187	2.4806284050868582e-08	3	True
C45H81O8P	819.53061306707	1.0283533394116947e-07	18	True
C32H57O14P	735.31230001379	1.1136386698480873e-07	11	True
C38H75O10P	761.47349211385	1.513294232544799e-07	19	True
C46H95O8P	845.6401635188499	8.640591570518204e-09	1	True
C37H73N2O6P	711.48433157691	1.8948949077385112e-06	196	True
C43H87NO4	720.62721678549	0.0	0	False
C43H82NO7P	794.5465974833401	2.7363873200699788e-05	1599	True
C41H66NO8P	770.41631158722	1.5367788273507628e-08	2	True
C36H65O10P	727.39524179115	7.651854461397393e-08	7	True
C45H94NO7P	830.64049787058	0.0	0	False
C38H66NO8P	734.41631158722	8.706884282690635e-08	13	True
C38H71NO9	724.47658937017	4.65372381565163e-06	462	True
C41H79O8P	769.5149630025301	3.3332333336696158e-06	405	True
C35H66NO10P	730.40614082762	6.623765371360539e-08	9	True
C43H82NO9P	826.5364267237401	6.624424285685022e-08	6	True
C44H85O12P	875.5415716769501	5.447749979311878e-08	5	True
C43H77O10P	823.48914217839	7.575188308195173e-06	325	True
C45H93N2O6P	827.64083222231	0.0	0	False
C39H77O12P	807.47897141879	4.963560225374616e-08	6	True
C40H79O9P	773.5098776227301	1.0228375948698566e-05	593	True
C44H83O12P	873.52592161241	7.571112958082032e-05	4243	True
C49H92NO8P	892.61976242624	0.0	0	False
C42H79NO8	764.54427500813	1.4360962579361152e-06	118	True
C44H88NO9P	844.58337691736	0.0	0	False
C36H73N2O7P	715.47924619711	0.0	0	False
C47H81O8P	843.53061306707	5.3041263373675076e-08	5	True
C49H82NO8P	882.5415121035401	0.0	0	False
C40H79O12P	821.49462148333	4.761740702088328e-06	608	True
C43H80NO7P	792.5309474188	1.086424816043407e-05	936	True
C48H77O10P	883.48914217839	6.9482774893540105e-09	1	True
C46H82NO7P	830.5465974833401	3.069527225109939e-08	1	True
C42H81NO8	766.55992507267	0.0004940632449100669	12571	True
C40H75O13P	833.45823597445	2.3826061557439302e-08	3	True
C32H55O16P	765.28647918965	9.902777633021754e-09	1	True
C43H76NO8P	804.49456190992	0.0006494122569243715	21630	True
C36H66NO11P	758.40105544782	0.0	0	False
C45H87NO3	728.63230216529	0.0	0	False
C41H80NO7P	768.5309474188	0.00017020461339298235	6353	True
C39H70NO7P	734.4526970961	1.0523486215956675e-08	3	True
C49H99NO4	804.72111717273	0.0	0	False
C41H76NO8P	780.49456190992	1.210187900252991e-05	1016	True
C48H82NO8P	870.5415121035401	0.0005288521287755499	16410	True
C44H87NO8	796.60687526629	0.0	0	False
C44H72NO8P	812.46326178084	-1.9253864204759868e-11	0	False
C40H68NO8P	760.43196165176	8.788851510740058e-09	1	True
C35H64NO11P	744.3854053832799	6.6698505496667e-07	28	True
C37H68NO8P	724.43196165176	2.679657560949219e-07	37	True
C45H82NO10P	866.5313413439401	0.0	0	False
C42H81O8P	783.53061306707	1.7951925655405107e-08	2	True
C44H83O9P	825.54117775181	0.0	0	False
C48H91NO9	864.63309001557	0.003207095190437676	17785	True
C44H73O8P	799.46801280891	3.263967122704915e-07	35	True
C48H85O9P	875.55682781635	2.0157049842361235e-08	2	True
C46H93N2O6P	839.64083222231	1.037519041308595e-06	85	True
C48H93NO10	882.64365470031	0.0	0	False
C37H71O8P	713.45236274437	0.009008835614553018	34513	True
C42H81NO10	798.54975431307	3.674119481053021e-08	7	True
C46H87O8P	837.57756326069	0.0	0	False
C45H89O10P	859.58304256563	-3.043669803081733e-16	0	False
C39H73O10P	771.45784204931	1.1977431159531555e-08	2	True
C43H81O12P	859.5102715478699	9.045774747626378e-08	7	True
C25H49O19P3	785.1717968538301	2.220362864851571e-05	1534	True
C44H80NO8P	820.525862039	0.005585396987949021	26999	True
C42H83NO4	704.5959166564099	0.0	0	False
C46H88NO8P	852.58846229716	8.443073468143574e-05	3938	True
C43H67O8P	781.42106261529	6.916986931701423e-08	7	True
C39H75O13P	821.45823597445	7.451225251074811e-08	7	True
C36H65N3O15P2	880.35279890335	0.0	0	False
C38H74NO9P	758.47382646558	0.0	0	False
C41H78NO10P	814.50004121486	1.2476628163888279e-06	150	True
C43H87O7P	785.58264864049	6.570408644763667e-05	3047	True
C43H84NO7P	796.5622475478799	1.239337935716689e-05	784	True
C45H86NO6P	806.58298299222	1.6598848528562224e-08	2	True
C34H59O16P	793.31777931873	5.118947385742794e-08	5	True
C38H71O13P	805.42693584537	8.326243644197535e-09	2	True
C38H75N2O6P	725.49998164145	1.0709716188226661e-05	998	True
C34H57O16P	791.30212925419	1.0961291138302519e-07	13	True
C48H82NO7P	854.5465974833401	5.462039393055693e-08	11	True
C48H87O10P	893.56739250109	-7.677160124220214e-14	0	False
C47H93O10P	887.61434269471	0.0	0	False
C33H61O12P	719.3537709024699	3.187647339708854e-08	4	True
C48H96NO7P	868.65614793512	1.4245366887056625e-06	213	True
C33H59O11P	701.34320621773	6.429304049325954e-08	8	True
C46H89NO3	742.64795222983	0.0	0	False
C38H78NO7P	730.5152973542599	0.0	0	False
C43H85N2O6P	795.5782319641501	3.7520298441377154e-05	1774	True
C40H80NO13P	852.50043514	9.991073657745825e-08	12	True
C42H82NO6P	766.5516828631401	3.092798668328226e-05	873	True
C45H87O9P	841.57247788089	1.2376844415618382e-08	1	True
C31H55O14P	721.29664994925	6.929960370857474e-08	7	True
C50H97NO8	878.68512558899	0.0	0	False
C42H80NO6P	764.5360327986	1.2428579876788443e-05	187	True
C46H79O9P	845.5098776227301	1.0348811776016427e-07	11	True
C54H109NO5	890.79428211563	0.0	0	False
C38H76NO11P	792.47930577052	-9.481397999858841e-12	3	False
C46H92NO8P	856.61976242624	1.4458460852016253e-10	2	False
C44H79O10P	837.5047922429301	5.844387926045257e-08	6	True
C39H70NO10P	782.4374409567	4.227008937841871e-07	39	True
C40H78NO11P	818.49495583506	-4.570943119840617e-13	0	False
C47H95NO3	760.69490242345	7.336735356060756e-19	1	False
C42H78NO7P	778.5152973542599	-2.0629424050937315e-16	0	False
C38H73O10P	759.45784204931	0.0	0	False
C37H67O10P	741.41089185569	0.0	0	False
C47H94NO7P	854.64049787058	2.6793103901857263e-07	63	True
C39H76NO9P	772.48947653012	3.344034862552334e-10	35	False
C45H84NO7P	820.5622475478799	1.62071792943048e-06	114	True
C44H68NO10P	840.4217908921601	7.473433297528538e-07	66	True
C39H74NO7P	738.48399722518	9.560023858112855e-07	90	True
C38H76NO6P	712.5047326695201	4.253801756995775e-07	49	True
C47H78NO8P	854.5102119744599	1.1640878585809945e-06	170	True
C39H67O7P	717.42614799509	9.11262660689504e-07	200	True
C47H93NO3	758.6792523589099	0.0	0	False
C37H76NO7P	716.49964728972	0.0	0	False
C45H78NO9P	846.5051265946599	0.00047719040812719513	16506	True
C39H66NO8P	746.41631158722	9.186783403350054e-09	1	True
C47H90NO7P	850.6091977415	1.77272964932481e-10	4	False
C35H70NO9P	718.4425263365	0.0	0	False
C46H71O10P	853.44219198477	3.7001939892311875e-07	33	True
C42H78NO8P	794.5102119744599	3.9059912048456775e-07	32	True
C34H61O17P	811.32834400347	1.359588522002965e-08	1	True
C45H86NO8P	838.57281223262	1.2615595311611636e-07	10	True
C34H59NO15	760.35217670413	5.905586456126696e-08	6	True
C48H91O9P	881.60377800997	0.0	0	False
C43H84NO8P	812.55716216808	0.0006604895451284159	19251	True
C41H83NO5	708.59083127661	0.0	0	False
C44H81O9P	823.52552768727	2.1767561449492476e-06	166	True
C48H86NO8P	874.57281223262	2.163677059308977e-05	1886	True
C40H73O10P	783.45784204931	1.7265683445820316e-08	2	True
C42H68NO10P	816.4217908921601	1.4776192993434458e-07	15	True
C43H83O8P	797.54626313161	4.0438344740781575e-07	45	True
C47H78NO10P	886.50004121486	0.0	0	False
C36H64NO13P	788.37523462368	2.7587399038857725e-08	2	True
C44H81O10P	839.52044230747	0.0	0	False
C39H77O10P	775.48914217839	3.495487788192369e-12	23	False
C46H80NO9P	860.5207766592	3.284253245541616e-08	3	True
C44H87O9P	829.57247788089	5.310474160574593e-05	3884	True
C33H61O17P	799.32834400347	2.7495152750865715e-08	3	True
C47H93NO10	870.64365470031	0.0	0	False
C48H93NO3	770.6792523589099	0.0	0	False
C41H75O7P	749.4887482532499	0.0	0	False
C35H59O15P	789.32286469853	8.648238874416643e-09	1	True
C51H101NO5	846.73168185747	0.0	0	False
C43H85O10P	831.5517424365501	1.3667464295910768e-11	1	False
C48H95NO3	772.69490242345	0.0	0	False
C45H91NO5	764.65343153477	-9.516231056156616e-19	0	False
C36H74NO7P	702.48399722518	0.0	0	False
C48H94NO8P	882.63541249078	4.573390583711898e-06	286	True
C54H105NO4	870.76806736635	0.0	0	False
C44H82NO9P	838.5364267237401	0.0	0	False
C46H89NO8	822.6225253308301	0.0005106014606931517	10337	True
C39H69O10P	767.42654192023	6.838862858550359e-08	7	True
C33H54NO12P	726.30206968078	9.561637056034551e-08	8	True
C44H74NO10P	846.46874108578	1.4390790862489844e-05	639	True
C40H67O10P	777.41089185569	3.1155813904542774e-07	29	True
C48H76NO8P	864.49456190992	0.0	0	False
C40H78O13P2	867.4554730698601	0.00018693553819763882	12078	True
C44H84NO8P	824.55716216808	0.002683179314386129	26250	True
C42H79O9P	797.5098776227301	5.380624300131032e-08	3	True
C44H89NO4	734.64286685003	0.0	0	False
C48H85O10P	891.5517424365501	0.0	0	False
C37H72NO7P	712.46834716064	5.9111782008580184e-09	1	True
C37H74NO9P	746.47382646558	-3.238111439720867e-11	0	False
C47H84NO7P	844.5622475478799	0.0	0	False
C33H64NO10P	704.39049076308	3.941857274381561e-05	3117	True
C49H98NO7P	882.6717979996599	0.0	0	False
C48H90NO9P	894.5990269819	0.0	0	False
C47H97N2O6P	855.67213235139	3.8550052061566964e-13	1	False
C47H95N2O6P	853.65648228685	2.1417265092036e-05	992	True
C46H85O9P	851.55682781635	6.392405486878292e-07	47	True
C47H92NO8P	868.61976242624	5.7932350600581284e-08	3	True
C41H77NO10	782.51845418399	4.288976561927889e-07	60	True
C46H89O10P	871.58304256563	9.023116853078596e-06	157	True
C45H84NO8P	836.55716216808	6.498586758064372e-08	4	True
C46H80NO8P	844.525862039	0.0041558124615357975	26019	True
C43H87O9P	817.57247788089	0.0	0	False
C43H81NO9	794.55483969287	5.33868662714129e-07	58	True
C42H69O8P	771.43671267983	1.670699411793761e-06	111	True
C46H77O8P	827.49931293799	1.1541366879479976e-07	17	True
C41H76NO10P	812.48439115032	3.3293866117364787e-07	37	True
C34H64NO10P	716.39049076308	7.464935458310922e-08	8	True
C46H90NO10P	886.5939416021	0.0	0	False
C46H82NO9P	862.5364267237401	-4.709097411597367e-20	0	False
C43H85O9P	815.55682781635	2.7905321286068868e-08	3	True
C38H72NO10P	772.45309102124	5.577822507175631e-09	1	True
C48H92NO6P	848.62993318584	0.0	0	False
C36H69O10P	731.42654192023	1.504794875339042e-08	2	True
C44H78NO11P	866.49495583506	0.0	0	False
C46H84NO8P	848.55716216808	0.004949758282995512	26670	True
C46H93NO5	778.66908159931	0.0	0	False
C41H69O7P	743.44179805963	9.361472571250048e-09	1	True
C48H79O10P	885.5047922429301	0.0	0	False
C41H79NO8	752.54427500813	0.0	0	False
C44H76NO10P	848.48439115032	1.0491061222873761e-07	9	True
C44H82NO8P	822.5415121035401	0.00010691037000845296	7399	True
C40H74NO8P	766.47891184538	2.54569176735189e-07	38	True
C34H60NO12P	744.3490198744	3.799067755384676e-08	5	True
C53H105NO3	842.77315274615	0.0	0	False
C50H91NO9	888.63309001557	-2.1428535585473684e-19	2	False
C44H86NO8P	826.57281223262	0.009940144591316046	29387	True
C47H90NO8P	866.6041123617	0.0	0	False
C48H97NO4	790.70546710819	0.0	0	False
C45H89NO4	746.64286685003	0.0	0	False
C41H82NO9P	802.5364267237401	8.32452019076379e-13	1	False
C43H75O10P	821.47349211385	0.0002285572888210066	11718	True
C40H76NO10P	800.48439115032	4.028522175088996e-07	53	True
C48H97NO3	774.71055248799	0.0	0	False
C35H65O10P	715.39524179115	0.0	0	False
C44H79O13P	885.48953610353	0.0	0	False
C39H77O9P	759.49422755819	0.0	0	False
C53H107NO5	876.77863205109	-1.5549493915383003e-11	1	False
C50H82NO8P	894.5415121035401	8.065534119232255e-09	1	True
C37H75O7P	701.4887482532499	0.0	0	False
C37H72NO9P	744.45817640104	4.333174874566117e-07	47	True
C37H67O15P	821.38546495669	6.331922948520387e-08	8	True
C43H81NO8	778.55992507267	2.6170271121571077e-07	20	True
C46H90NO8P	854.6041123617	0.00016337624043870312	6331	True
C41H67O8P	757.42106261529	8.054492865639442e-08	7	True
C46H81O10P	863.52044230747	0.0	0	False
C41H79O9P	785.5098776227301	1.9282835249586745e-07	23	True
C46H89NO9	838.6174399510301	0.005011384450301336	19669	True
C41H68NO10P	804.4217908921601	2.180953428467843e-07	23	True
C38H68NO11P	784.41670551236	3.357356545785663e-08	4	True
C51H101NO3	814.74185261707	0.0	0	False
C41H76NO7P	764.49964728972	1.078496773001037e-06	74	True
C48H88NO7P	860.59354767696	1.191001227292852e-16	1	False
C37H73O9P	731.46292742911	1.1604845777417778e-08	2	True
C47H83O8P	845.54626313161	1.0153826865501108e-07	10	True
C46H91NO8	824.63817539537	1.078369420322677e-05	965	True
C44H81O8P	807.53061306707	0.0	0	False
C43H75O7P	773.4887482532499	-4.9576745135369025e-11	5	False
C34H59NO14	744.35726208393	4.801932252894041e-08	5	True
C41H81N2O7P	783.5418464552699	9.023110795809576e-09	1	True
C45H87NO8	808.60687526629	7.897178030747066e-09	1	True
C39H76NO7P	740.49964728972	0.00010711542003427785	4336	True
C35H61O16P	807.33342938327	4.109655707425853e-08	4	True
C40H73NO9	750.49223943471	0.0	0	False
C45H73O13P	891.44258590991	1.2244226113391007e-08	1	True
C46H77O9P	843.49422755819	1.3936353885504775e-07	15	True
C41H80NO8P	784.525862039	0.0022173488909413095	26123	True
C40H70NO8P	762.4476117163	1.6447418657855165e-07	33	True
C47H72NO8P	848.46326178084	2.432124620041626e-06	238	True
C35H68NO10P	732.4217908921601	6.027946259716584e-06	551	True
C46H84NO10P	880.54699140848	4.299890327930729e-07	37	True
C41H77O8P	767.49931293799	0.0028598675762957003	26967	True
C39H75O8P	741.4836628734499	0.002024166865468013	27794	True
C47H92NO7P	852.62484780604	3.181957086104833e-08	6	True
C48H92NO7P	864.62484780604	2.1054734789235254e-08	4	True
C41H73O13P	843.44258590991	3.2655982335571e-08	5	True
C42H78NO10P	826.50004121486	1.8786686539224208e-06	154	True
C45H88NO8P	840.58846229716	1.1490311820429003e-06	97	True
C45H79O10P	849.5047922429301	5.036167794052482e-06	426	True
C44H74NO9P	830.47382646558	1.8894251815445587e-05	1080	True
C42H75O13P	857.45823597445	0.0	0	False
C45H76NO7P	812.49964728972	0.00011523915259852073	6981	True
C35H67O10P	717.41089185569	0.0	0	False
C36H72NO7P	700.46834716064	0.0	0	False
C43H83NO3	700.60100203621	0.0	0	False
C42H76NO7P	776.49964728972	-1.08861404099309e-12	5	False
C39H67O10P	765.41089185569	0.0	0	False
C41H74NO7P	762.48399722518	3.0624661097879914e-05	1701	True
C44H87NO9	812.60178988649	1.82827580754419e-07	33	True
C38H75O8P	729.4836628734499	2.1517264660050588e-08	2	True
C43H71O8P	785.45236274437	0.0011932717200731744	24583	True
C44H77O10P	835.48914217839	6.94470554895654e-07	75	True
C39H73O9P	755.46292742911	1.805536443868553e-06	153	True
C31H58NO12P	706.33336980986	2.2756153053120586e-07	27	True
C41H81NO5	706.57518121207	0.0	0	False
C48H82NO9P	886.5364267237401	0.0	0	False
C45H85NO8	806.5912252017499	9.139122799487227e-09	1	True
C39H66NO10P	778.40614082762	2.378246413162183e-07	27	True
C38H77O9P	747.49422755819	1.2580248129258188e-07	10	True
C36H70NO9P	730.4425263365	0.0	0	False
C41H72N2O9	775.4874884066401	2.0370029107300148e-10	38	False
C45H89NO10	842.6123545712301	-4.861205740456614e-11	0	False
C44H75O10P	833.47349211385	1.1897975526904755e-06	93	True
C48H93O10P	899.61434269471	1.20126550154406e-07	52	True
C46H87NO9	836.60178988649	0.0004038274948173129	10034	True
C51H103NO4	832.7524173018099	0.0	0	False
C38H69O13P	803.41128578083	0.0	0	False
C49H91NO9	876.63309001557	8.627249505532823e-09	1	True
C40H77O7P	739.50439831779	8.130695222731326e-09	1	True
C42H82NO11P	846.52625596414	5.291223845677606e-07	152	True
C38H69O8P	723.43671267983	8.718894404856008e-07	83	True
C44H86NO10P	858.56264147302	2.480609531832447e-07	22	True
C39H69O13P	815.41128578083	3.746408882121875e-08	4	True
C40H72NO8P	764.46326178084	4.195806374307506e-08	5	True
C49H89NO9	874.6174399510301	0.0	0	False
C37H69O10P	743.42654192023	0.0	0	False
C38H73O13P	807.44258590991	2.3506091880688946e-11	3	False
C42H83N2O6P	781.56258189961	3.9750858480848343e-05	3197	True
C39H79O9P	761.5098776227301	1.5636652192213793e-07	18	True
C41H81O10P	803.52044230747	-1.5715231206352809e-12	1	False
C37H65O16P	835.3647295123501	2.0937873867274346e-08	2	True
C54H109NO4	874.79936749543	0.0	0	False
C45H79O12P	881.49462148333	0.0	0	False
C40H72NO9P	780.45817640104	6.612939395767653e-08	6	True
C32H58NO11P	702.33845518966	1.805639523891876e-07	15	True
C46H82NO8P	846.5415121035401	0.0014723209294053214	24112	True
C45H87O7P	809.58264864049	0.00010641427863321924	6410	True
C48H93NO9	866.64874008011	0.005247238426891981	19288	True
C46H80NO10P	876.5156912794	2.23304580815424e-05	1903	True
C33H58NO11P	714.33845518966	9.246887300814677e-08	9	True
C47H73O8P	835.46801280891	2.4286040550888957e-08	4	True
C48H93NO11	898.63856932051	1.0303751247759014e-08	1	True
C43H83O10P	829.53609237201	3.1003422745865614e-12	1	False
C41H79O10P	801.5047922429301	8.052976289312003e-09	2	True
C31H54NO12P	702.30206968078	2.327141609896333e-07	33	True
C38H76NO12P	808.47422039072	3.5623172536938145e-07	36	True
C40H79N2O7P	769.52619639073	9.17839388376427e-06	950	True
C52H103NO3	828.75750268161	0.0	0	False
C46H84NO7P	832.5622475478799	2.445130083099584e-08	1	True
C49H97NO5	818.70038172839	0.0	0	False
C50H98NO7P	894.6717979996599	4.176821621366361e-08	2	True
C49H93NO9	878.64874008011	1.5073695105436583e-05	918	True
C33H57NO15	746.3365266395899	1.0667228404309988e-07	11	True
C49H97NO10	898.67495482939	0.0	0	False
C37H68NO10P	756.4217908921601	2.3388637295536812e-08	3	True
C36H65O13P	775.3799856517501	8.769964610336648e-09	1	True
C54H107NO4	872.78371743089	-5.3308519517747945e-19	0	False
C43H74NO9P	818.47382646558	1.828647490035943e-06	85	True
C38H72NO8P	740.46326178084	8.54371165117745e-06	1031	True
C41H81O8P	771.53061306707	2.9679462318617164e-07	34	True
C47H79O8P	841.5149630025301	2.0468379426927207e-08	4	True
C42H84NO7P	784.5622475478799	0.00014687510072380772	9833	True
C41H63O8P	753.38976248621	4.5786198998587014e-09	2	True
C37H65O8P	707.40541255075	2.532666921653168e-08	4	True
C45H71O13P	889.42693584537	3.377961391953668e-07	28	True
C40H78NO7P	754.5152973542599	1.4868363262808336e-10	1	False
C43H73O8P	787.46801280891	0.0005634597216486517	18533	True
C43H69O8P	783.43671267983	1.3522685653932858e-06	119	True
C44H71O9P	813.44727736457	1.4786836211616488e-07	15	True
C47H69O8P	831.43671267983	6.810708189126882e-06	181	True
C42H81N2O6P	779.5469318350699	3.107264479478788e-07	24	True
C49H100NO7P	884.6874480642	0.0	0	False
C44H87O7P	797.58264864049	1.7359356501386434e-08	3	True
C41H81O12P	835.5102715478699	2.794478864137624e-07	31	True
C46H91O10P	873.59869263017	1.3170726522602114e-07	10	True
C40H77O13P	835.47388603899	7.478102577718635e-12	5	False
C45H89O12P	891.57287180603	2.4856774318524853e-19	5	False
C44H87O12P	877.55722174149	0.0	0	False
C41H75O10P	797.47349211385	3.8746674589597177e-07	26	True
C36H69O13P	779.41128578083	8.909957216325906e-09	1	True
C44H86NO7P	810.57789761242	8.865912317451183e-07	69	True
C37H73N2O7P	727.47924619711	2.5141144780563664e-08	3	True
C36H63O12P	757.36942096701	1.4640526895454153e-08	1	True
C42H81O7P	767.53569844687	6.404252513608189e-08	8	True
C46H78NO7P	826.5152973542599	1.9355614336626796e-08	3	True
C38H71NO8	708.48167474997	4.829095714407388e-07	49	True
C43H79O7P	777.5200483823301	-5.868860257513014e-15	0	False
C41H76NO9P	796.48947653012	4.40989241267443e-05	2332	True
C44H87NO4	732.62721678549	0.0	0	False
C44H73O13P	879.44258590991	3.239028263573349e-08	4	True
C43H83O13P	877.52083623261	2.921400523814622e-06	320	True
C39H67O15P	845.38546495669	6.526170149436363e-08	5	True
C41H69O8P	759.43671267983	7.397257316726258e-07	67	True
C42H82NO7P	782.5465974833401	2.100658809517038e-06	232	True
C41H79O7P	753.5200483823301	4.208546357147183e-08	3	True
C34H66NO10P	718.40614082762	7.784229632415601e-09	1	True
C50H99NO5	832.71603179293	0.0	0	False
C45H74NO8P	826.47891184538	1.952210770974869e-05	1372	True
C46H77O10P	859.48914217839	1.814866857745381e-06	113	True
C38H71O7P	709.45744812417	1.0324670682555605e-07	9	True
C43H79O12P	857.49462148333	4.501485190647199e-08	5	True
C48H93NO4	786.6741669791099	0.0	0	False
C44H89O7P	799.59829870503	1.5015799398885264e-08	3	True
C49H97NO9	882.68004020919	-1.495347676992042e-11	0	False
C43H78NO7P	790.5152973542599	0.00033480706368565984	13375	True
C46H79O8P	829.5149630025301	8.40555131139243e-07	125	True
C43H65O8P	779.40541255075	2.7725989436890786e-08	2	True
C44H87N2O6P	809.59388202869	0.0001189247617272145	6349	True
C41H75O8P	765.4836628734499	0.000645654638189255	20083	True
C36H69O9P	715.43162730003	9.529444540695638e-08	12	True
C44H83O10P	841.53609237201	0.0	0	False
C48H97NO5	806.70038172839	0.0	0	False
C44H78NO10P	850.50004121486	2.5541401806555637e-05	1495	True
C41H72NO7P	760.46834716064	0.0	0	False
C37H67O8P	709.42106261529	8.79625564263737e-06	712	True
C32H57O16P	767.30212925419	0.0	0	False
C44H85O9P	827.55682781635	5.847336608664908e-06	542	True
C45H81O12P	883.5102715478699	0.0	0	False
C41H68NO8P	772.43196165176	4.957668735269055e-08	6	True
C43H87N2O6P	797.59388202869	0.0001265730408102938	3813	True
C46H85O10P	867.5517424365501	0.0	0	False
C32H55O13P	717.30173532905	6.258083946566301e-09	3	True
C39H67O8P	733.42106261529	1.0357755103738457e-07	12	True
C44H81O13P	887.5051861680699	0.0	0	False
C42H67O8P	769.42106261529	1.1416411652809336e-08	1	True
C48H86NO7P	858.57789761242	5.955006136464259e-16	1	False
C43H87NO5	736.62213140569	0.0	0	False
C42H72NO8P	788.46326178084	1.4565938940979822e-07	23	True
C46H92NO7P	840.62484780604	1.1282035829419518e-06	221	True
C41H77NO8	750.52862494359	5.136482663658871e-07	56	True
C42H83NO5	720.59083127661	5.351691048727562e-07	49	True
C52H103NO4	844.7524173018099	0.0	0	False
C43H73O13P	867.44258590991	3.00627810542976e-08	3	True
C40H75O9P	769.4785774936499	3.1817509479496847e-06	257	True
C45H91NO3	732.66360229437	0.0	0	False
C38H74NO11P	790.46365570598	3.8915772484986015e-08	6	True
C48H84NO9P	888.55207678828	0.0	0	False
C49H97NO4	802.70546710819	0.0	0	False
C43H85O8P	799.56191319615	4.35187419892879e-08	5	True
C47H80NO8P	856.525862039	3.1287030303393415e-05	2198	True
C45H85O7P	807.56699857595	3.4603138192902976e-06	211	True
C49H84NO8P	884.55716216808	0.0	0	False
C42H83O8P	785.54626313161	2.350339407207233e-08	4	True
C41H73O8P	763.46801280891	6.409845092756614e-05	5036	True
C47H91O8P	853.60886338977	1.6532167390941548e-08	2	True
C43H85NO4	718.61156672095	0.0	0	False
C39H78NO8P	758.5102119744599	0.0010846708679010267	23629	True
C44H69O10P	827.42654192023	1.5871013263562535e-06	126	True
C46H78NO6P	810.5203827340599	4.160054213486066e-07	50	True
C37H71O12P	777.43202122517	1.8471013898612652e-07	18	True
C43H89N2O6P	799.60953209323	1.5173762975771355e-08	2	True
C45H87NO9	824.60178988649	1.3786347494318715e-05	821	True
C48H95O9P	885.6350781390499	-6.22657173695907e-19	0	False
C45H78NO7P	814.5152973542599	0.000808648627557342	20477	True
C48H84NO6P	840.56733292768	0.0	0	False
C45H89NO5	762.63778147023	0.0	0	False
C45H91NO4	748.65851691457	0.0	0	False
C44H85NO10	826.5810544421499	0.0	0	False
C39H63O8P	729.38976248621	6.987012137572047e-08	9	True
C43H88NO7P	800.59354767696	1.6350748477443846e-08	2	True
C46H78NO10P	874.50004121486	0.001035409146256033	21057	True
